STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N,Weather,WindSpeed,WindDirection,e-source-type,e-source-distance(km),se-source-type,se-source-distance(km),s-source-type,s-source-distance(km),sw-source-type,sw-source-distance(km),w-source-type,w-source-distance(km),nw-source-type,nw-source-distance(km),n-source-type,n-source-distance(km),ne-source-type,ne-source-distance(km),heating season
XH808A016091800673,351.7,561.17,390.87,976.27,34.8,38.33,25.1,86.93,2018/7/6 23:00,3580.37,1478.63,313.47,22.97,2,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,382.83,526.37,435.93,942.4,35.7,39.57,25,87.57,2018/7/7 0:00,3536.67,1463.17,324.83,24.27,2,3.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,364.73,536.9,462.17,909.1,38.77,42.67,24.7,90.33,2018/7/7 1:00,3783.1,1593.2,357.67,26.13,2,3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,362.1,549.3,437,930.13,40.47,44.97,24,91.9,2018/7/7 2:00,3992.63,1686.07,367.27,27.5,2,1.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,367.87,547.3,440.07,914.57,48.1,53.07,24,92.9,2018/7/7 3:00,4599.47,1995.67,434.23,31.23,2,2.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,385.6,527.7,480.57,900.23,49.13,53.53,23.87,92.83,2018/7/7 4:00,4720.77,2038.37,446.03,31.1,2,2.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,448.47,500.17,546.6,900.37,43.1,47.77,23,93.67,2018/7/7 5:00,4359.13,1815.87,384.5,28.1,2,3.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,452.27,494.87,551.27,878.53,35,38.6,23,93.07,2018/7/7 6:00,3635.23,1470.3,309.6,23.87,2,2.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,427.6,493.83,556.23,882.97,35.7,39.57,23.33,92.77,2018/7/7 7:00,3658.5,1504.13,332.27,26.37,2,2.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,447.13,488.83,570.27,895.9,36.63,40.63,24,92.2,2018/7/7 8:00,3761.2,1546.1,333.9,26,2,2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,440.6,489.03,561.37,893.57,43.63,49.8,24,93,2018/7/7 9:00,4260.63,1825.13,407.43,34.8,2,2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,413.43,502.23,548.47,918.13,42.63,48,24.93,90.77,2018/7/7 10:00,4146.83,1757.8,390.27,32.5,2,2.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,403.73,579.13,474.6,1047.3,47.53,53.27,26.77,85.87,2018/7/7 11:00,4580.57,1959.1,429.6,31.07,2,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,396.07,631.6,389.17,1122.03,56.33,63.2,27.93,83.07,2018/7/7 12:00,5440.1,2364.27,494.43,35.57,2,4.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,358.6,783.73,165.97,1372.57,39.2,44.47,29.37,76.87,2018/7/7 13:00,3964.83,1631.07,337.3,23.47,2,4.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,359.33,816.53,93.6,1399.63,34.67,39.17,30,74.7,2018/7/7 14:00,3680.13,1479.27,298.03,22.27,2,3.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,343.87,802.27,84.27,1377.27,38.23,42.6,29.3,77.97,2018/7/7 15:00,4000.8,1611.8,323.93,20.87,2,4.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,392.47,783.67,125.7,1342.33,37.2,41.8,29,78.93,2018/7/7 16:00,3886.47,1580.7,318.77,22.93,2,5.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,378.77,749.17,139.37,1289.03,30,33.57,28.23,79.57,2018/7/7 17:00,3278.57,1286.67,265.23,20.03,2,3.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,431.43,717.6,244.5,1231.57,31.43,34.9,27.97,81,2018/7/7 18:00,3463.9,1362.67,267.8,18.83,2,2.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,447.73,689.2,289.13,1194.1,29.97,33,27,81.83,2018/7/7 19:00,3360.7,1310.73,256.63,17.77,2,3.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,363.8,664.27,252.53,1140,26.77,29.3,26.27,85.9,2018/7/7 20:00,3053.87,1170.8,232.87,16.93,3,2.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,349.13,656.37,250.77,1115.3,24.9,26.97,25.97,85.47,2018/7/7 21:00,2760.43,1046.1,213.4,14.8,3,2.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,346,623.2,276.97,1059.53,28.23,30.73,25,87.07,2018/7/7 22:00,3181.57,1218.9,242.27,17.13,3,3.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,371.67,597.77,300.47,992.3,41.8,45.93,24.7,90.73,2018/7/7 23:00,4529.6,1821.87,363.7,25.87,3,4.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,373.1,582.27,320.07,974.3,55.73,60.6,24,96.47,2018/7/8 0:00,5776.83,2389.93,468.4,33.67,8,4.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,352.77,612.67,316.33,1011.13,45.4,47.97,23.03,100.13,2018/7/8 1:00,4829.77,1967,378.47,22.9,8,2.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,367.8,614.63,336.97,1034.17,58.37,64.37,23,101.07,2018/7/8 2:00,5667.7,2462.93,526.6,40.3,3,1.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,444.33,547.4,469.53,905.1,100.9,115.93,23,101,2018/7/8 3:00,8836.27,4099.07,939.97,83.47,8,1.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,486.63,509.73,512.77,850.17,94.43,105.67,23,100.67,2018/7/8 4:00,8411.03,3862.8,862.67,64.73,8,1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,489.9,511.83,509.4,865.63,86.1,94.67,23.8,100.1,2018/7/8 5:00,7991.27,3596.37,769.23,54.03,8,1.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,434.63,506.03,473.87,893.73,82.2,89.8,24,100.13,2018/7/8 6:00,7713.57,3457.2,725.83,49.8,3,1.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,396.93,551.17,470.1,947.4,58.33,62.93,24,99.1,2018/7/8 7:00,5801.03,2489.83,505.67,33.2,3,2.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,357.4,607.13,448.17,1035.53,45.2,48.87,24,97.37,2018/7/8 8:00,4658.73,1941.37,387.73,26.2,3,1.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,419.1,696.13,396.07,1213.73,47.5,51.67,24,95.73,2018/7/8 9:00,4840.53,2023.6,405.5,26.77,3,2.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,541.9,594.37,422.23,1038.83,60.1,65.07,24,97.37,2018/7/8 10:00,5871.3,2540.43,531.6,34.27,8,2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,460.6,522.37,474.63,961.17,79.33,87.3,24,100.3,2018/7/8 11:00,7200.2,3272.87,712.27,51.1,3,1.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,426.63,607.53,414.7,1074.6,68.6,74.93,25.17,97.67,2018/7/8 12:00,6509.73,2875.53,604.57,38.27,3,2.6,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,389.47,706.3,310.33,1223.47,72.83,78.9,26,95.1,2018/7/8 13:00,6944.8,3080.07,636.3,38.73,3,3.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,402.53,753.87,222.23,1301.73,76.67,84.3,26.67,92.2,2018/7/8 14:00,7177.9,3197.07,671.1,42.57,3,3.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,409.5,808.53,180.43,1364.4,84.23,93.73,27.6,89.87,2018/7/8 15:00,7737.8,3517.17,745.2,46.87,3,2.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,505.17,814.9,177.1,1395.37,99.13,111.17,28.1,89.07,2018/7/8 16:00,9062.33,4163.93,871.3,57.17,3,4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,389.97,797.63,111.33,1356.77,105.53,118.87,27.27,92.5,2018/7/8 17:00,9350.37,4323.6,949.47,65.87,3,4.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,384.3,747.4,280.63,1306.27,97.13,108.23,26,95.43,2018/7/8 18:00,8887.47,4036.87,857.53,60.13,3,2.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,389.63,759.23,315.3,1314.53,77.23,85.3,26,93.4,2018/7/8 19:00,7246.83,3234.27,678.53,46.3,3,3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,388.2,723.83,328.93,1251.53,79.23,90.6,25.97,94.47,2018/7/8 20:00,7348.9,3298.33,715.27,54.9,3,2.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,478.8,653.9,472.87,1118.73,81.07,90.6,25.7,94.47,2018/7/8 21:00,7412.5,3350.6,720.8,52.07,3,3.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,485.6,619.57,477.2,1048.83,73.33,82.53,25,94.93,2018/7/8 22:00,6758.8,3063.77,681.83,50.4,3,1.9,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,486.97,581.57,513.07,1010.97,80.8,90.6,25,95.1,2018/7/8 23:00,7288.8,3316.4,736.57,53.47,3,2.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,469.73,534.07,525,940.07,81.1,91.13,25,96.73,2018/7/9 0:00,7207.1,3275.23,729.03,54.3,3,1.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,487.23,508.07,533.83,903.67,74.97,83.9,25,97.03,2018/7/9 1:00,6900.87,3102.8,677.37,50.97,3,1.9,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,484.47,490.93,567.03,885.53,71.27,79.77,24.53,97.93,2018/7/9 2:00,6606.93,2947.17,647.8,48.63,2,1.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,505.77,476.63,609.53,857.73,67.33,74.7,24.27,97.93,2018/7/9 3:00,6387.47,2808.27,604.2,42.5,2,1.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,423.37,447.27,576.57,794.73,73.43,82.63,24.13,98.3,2018/7/9 4:00,6875.73,3073.2,670.67,49.27,2,2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,387,435.8,573.57,768,67.47,75.3,24,99.77,2018/7/9 5:00,6343.27,2822.97,608.83,44.4,3,1.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,401,428.93,588.5,761.57,65.37,73.5,24,100.17,2018/7/9 6:00,6151,2732.2,594.77,44.7,3,1.9,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,450.23,450.33,593.3,798.87,62.4,69.1,24.57,98.6,2018/7/9 7:00,6015.6,2624.47,552.8,39.7,3,3.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,463.03,463.3,594.4,816.33,53.17,58.93,25,96.33,2018/7/9 8:00,5268.33,2249.9,468,33.5,3,2.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,443.97,475.8,580.43,831.93,44.17,48.4,25,94.33,2018/7/9 9:00,4448.37,1857.7,380.67,27.03,3,3.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,423.77,506.8,537.6,868.57,30.5,33.5,25.87,91.3,2018/7/9 10:00,3261.7,1294.3,268.83,20.23,3,4.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,403.17,511.6,534.37,879.9,40.47,44.63,26,90.43,2018/7/9 11:00,4065.6,1688.7,350.37,24.07,2,3.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,435.13,570.27,482.47,962.07,41.67,45.63,26.73,87.23,2018/7/9 12:00,4137.9,1747.7,371.83,24.17,2,2.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,473.13,574.43,524.17,975.3,40.7,44.73,27,84.7,2018/7/9 13:00,4135.87,1733.53,361.9,24.4,2,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,367.7,597,429.37,982.93,20.13,21.7,27,83.3,2018/7/9 14:00,2277.4,838.97,172.1,11.4,2,3.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,346.93,608.23,384.9,985.33,25.23,27.6,27.07,84.23,2018/7/9 15:00,2800.67,1085.83,218.9,14.77,2,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,368.33,599.63,358.3,982.43,43.2,47.23,26.07,86.4,2018/7/9 16:00,4348.37,1839.37,386.07,23.93,2,3.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,366.4,631.27,341.5,1025.03,29.73,31.7,26,85.33,2018/7/9 17:00,3199.13,1272.67,253.03,15.4,2,3.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,348.67,633.63,279.7,1015.87,26.17,28.1,25.33,86.47,2018/7/9 18:00,2936.57,1123.57,222.43,16.03,2,4.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,358.97,635.7,292.1,1026.7,35.1,38.03,25,88.33,2018/7/9 19:00,3692.23,1489.33,306.57,20.5,2,3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,357.83,639.17,264.27,1013.93,40.07,42.8,24.67,90.3,2018/7/9 20:00,4091.77,1682.77,348.53,21.47,2,3.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,377.8,633.67,306.03,1009.6,33.13,36.17,24,90.97,2018/7/9 21:00,3585.73,1424.8,290.87,20.13,2,2.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,367.5,629.07,281.93,1000.2,30.63,32.87,24,92.47,2018/7/9 22:00,3382.63,1315.27,256.6,16.63,2,1.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,361.3,637.6,298,1007.33,29.3,30.77,23.97,93.07,2018/7/9 23:00,3266,1273.47,249.77,15.67,1,2.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,362.73,621.2,356.37,967.2,24.53,26.37,23.1,93.7,2018/7/10 0:00,2808.17,1069,215.03,14.73,1,2.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,349.93,608.17,331.3,923.83,29.37,31.23,23,95.77,2018/7/10 1:00,3216.43,1256.97,252.8,15.67,1,1.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,346.93,537.57,477,829.87,28.27,30.33,23,95.23,2018/7/10 2:00,3111.47,1216.6,246.87,18.03,2,1.4,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,348.57,558.2,515.6,858.97,29.37,31,23,94.77,2018/7/10 3:00,3240.73,1282.57,253.43,16.73,2,1.5,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,429.53,541.4,514.93,870.03,48.07,51.57,23,94.27,2018/7/10 4:00,4959.8,2080,417.97,26.7,2,1.1,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,436.1,516.6,530.23,845.03,62.3,67.17,23,95.83,2018/7/10 5:00,6082.23,2635.93,545.03,37.8,1,1.2,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,463.6,508.53,544.07,866.37,68.07,74.5,23,96.2,2018/7/10 6:00,6448.37,2828.77,600.4,43.03,1,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,487.57,526.2,547.93,912.43,64.4,70.53,23.37,93.43,2018/7/10 7:00,6110.67,2674.63,571.97,40.53,1,0.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,477.13,532.97,543.77,931.5,78.97,88.9,24,91.07,2018/7/10 8:00,7114.2,3242.3,723.3,55.57,1,1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,511.9,538.86,543.66,948.83,113.97,130.34,24.34,89.38,2018/7/10 9:00,9205.97,4480.24,1069.03,84.97,1,0.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,527.8,569.33,557.97,1007,105.93,121.57,25.83,83.73,2018/7/10 10:00,8880.9,4272,997.27,78.97,2,1.1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,550.07,565.67,556.1,1010.9,121.17,141.7,26,82.97,2018/7/10 11:00,9600.2,4749.63,1166.07,94.23,,,,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,527.5,535.57,551.9,943.63,127.57,150.1,26,85.33,2018/7/10 12:00,9923.37,4975.77,1237.47,103.4,2,0.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,528.34,577.66,521.97,1046.93,127.59,149.17,26.14,84.03,2018/7/10 13:00,9951.52,4958.86,1220.41,101.28,2,1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,511.77,628.43,499.8,1147.27,122.17,143.53,27.47,79.03,2018/7/10 14:00,9690.1,4801.33,1156.5,95.6,2,2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,471.23,718.5,383.53,1237.13,101.67,118.9,29.17,74.13,2018/7/10 15:00,8330.8,4028.3,947.37,72.93,2,1.9,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,459.1,810.8,206.9,1422.37,101.53,118.6,29.73,72.1,2018/7/10 16:00,8238.8,3988.5,943.03,74.67,2,1.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,466.53,894.7,100.47,1540.8,103.6,121.4,29.9,71.63,2018/7/10 17:00,8516.07,4103.37,964.13,73.47,2,2.1,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,457.2,918.93,45.73,1543.07,105.27,123.77,29,73.13,2018/7/10 18:00,8500.07,4126.9,974.13,77.7,2,2.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,445.7,902.27,60.4,1535.8,99.37,115.13,28.57,75.53,2018/7/10 19:00,8119.47,3932.17,916.53,71.63,2,2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,427.33,884.17,66.63,1489.63,91.1,104.37,27.77,78.4,2018/7/10 20:00,7598.83,3619.73,833.9,62.83,2,2.3,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,393.6,744.93,207.33,1266.77,71.53,82.2,26.6,84.2,2018/7/10 21:00,6329.47,2919.6,653.67,49.37,2,2.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,365.8,737.87,200.4,1200.87,40.6,44.97,25.67,85.83,2018/7/10 22:00,4018.9,1691,360.07,25.37,2,2.2,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,359.33,686.67,298.03,1100.4,32.43,35.4,25,87.07,2018/7/10 23:00,3320.17,1349.97,286.1,18.8,3,1.1,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,359.9,639.2,389.3,1029.47,37.17,40.7,25,87.3,2018/7/11 0:00,3810,1580.07,326.1,21.57,3,0.6,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,355.27,605.3,436.87,963.3,37.6,41.37,25,87.93,2018/7/11 1:00,3818.37,1576.57,333.1,22.73,3,1.8,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,352.67,589.33,432,953.57,36.07,39.17,24.37,89.47,2018/7/11 2:00,3705.1,1514.93,311.57,21.57,3,1.7,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,367.9,568.37,445.9,942.07,52.87,57.9,24,90,2018/7/11 3:00,5319.47,2235.77,455.37,32.67,3,0.5,6,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,362.6,537.6,496.47,875.63,51.8,56.63,24,90.5,2018/7/11 4:00,5253.27,2205.83,445.77,29.63,3,0.5,8,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,361,519.67,566.23,847.2,53.5,58.27,24,90.33,2018/7/11 5:00,5383.3,2288.13,458.47,31.1,3,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,356.83,514.97,575.3,821.93,57.13,63.07,24,90.77,2018/7/11 6:00,5383.7,2359.13,501.67,36.97,3,0,0,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,363.07,556.37,525.57,896.23,42.2,47.53,24.43,88.47,2018/7/11 7:00,4195.1,1781.3,379.63,29.77,3,0.8,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,386.67,602.4,497,1000.67,39.3,44.33,25.2,85.47,2018/7/11 8:00,4038.67,1673.37,350.33,27.5,3,1.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,430.5,643.03,463.87,1066.67,26.13,28.87,26.27,81.6,2018/7/11 9:00,2870.17,1112.67,232,17.8,3,2.4,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,397.67,711.87,413.1,1182.17,19.97,22.2,27.5,76.43,2018/7/11 10:00,2299.7,845.4,174.33,13.17,3,2.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,377.97,765.47,378.13,1236.5,28.4,30.83,28.13,73.8,2018/7/11 11:00,3138.3,1222.93,244.9,15.77,3,2.2,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,427.67,770.13,249.9,1250.43,31.27,34.43,28,76.3,2018/7/11 12:00,3321.83,1324.33,267.07,17.13,3,3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,439.67,824.7,209.03,1372.03,35.4,38.93,28,76.53,2018/7/11 13:00,3742.77,1503.63,304.5,20.7,3,4.5,4,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,448.6,864.83,115.57,1407.9,33.93,37.77,27.73,76.8,2018/7/11 14:00,3630.27,1437.33,291.87,20.7,2,4.3,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,460.5,759.13,130.33,1230.17,29.83,32.5,25.37,87.13,2018/7/11 15:00,3155.53,1253.97,259.13,18.57,2,3.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
XH808A016091800673,476.9,735.83,220.63,1238.27,36.1,39.5,25,87.43,2018/7/11 16:00,3769.63,1525.1,315.57,22,2,3.7,2,6,6.5,7,5.9,6,4,3,2.4,6,13.2,0,0,0,0,6,10.5,0
